label,molecule
543.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](C)C=C3)/C#N
548.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](C)C=C3)/C#N
569.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](C)C=C3)/C#N
562.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N
567.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N
588.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N
569.0,C[N+](C=C1)=CC=C1/C(C#N)=C2OC3=CC(N(C)C)=CC=C3C(C(F)(F)F)=C\2
600.0,C[N+](C=C1)=CC=C1/C(C#N)=C2OC3=CC(N(C)C)=CC=C3C(C(F)(F)F)=C\2
595.0,FC(C(C1=CC=C(N(C)C)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N)(F)F
597.0,FC(C(C1=CC=C(N(C)C)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N)(F)F
621.0,FC(C(C1=CC=C(N(C)C)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N)(F)F
515.0,CC(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](C)C=C4)/C#N
541.0,CC(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](C)C=C4)/C#N
563.0,CC(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](C)C=C4)/C#N
561.0,CC(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](CC(F)(F)F)C=C4)/C#N
580.0,CC(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](CC(F)(F)F)C=C4)/C#N
541.0,C[N+](C=C1)=CC=C1/C(C#N)=C2OC3=CC(N4CCC4)=CC=C3C(C(F)(F)F)=C\2
567.0,C[N+](C=C1)=CC=C1/C(C#N)=C2OC3=CC(N4CCC4)=CC=C3C(C(F)(F)F)=C\2
607.0,C[N+](C=C1)=CC=C1/C(C#N)=C2OC3=CC(N4CCC4)=CC=C3C(C(F)(F)F)=C\2
602.0,FC(C(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](CC(F)(F)F)C=C4)/C#N)(F)F
625.0,FC(C(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](CC(F)(F)F)C=C4)/C#N)(F)F
382.0,O=C1C2=C3C(C(N4CC4)=CC=C3C(N1C)=O)=CC=C2
445.0,O=C1C2=C3C(C(N4CCC4)=CC=C3C(N1C)=O)=CC=C2
448.0,O=C1C2=C3C(C(N4CCCC4)=CC=C3C(N1C)=O)=CC=C2
394.0,O=C1C2=C3C(C(N4CCOCC4)=CC=C3C(N1C)=O)=CC=C2
409.0,O=C1C2=C3C(C(N4CCCCC4)=CC=C3C(N1C)=O)=CC=C2
437.0,O=C1C2=C3C(C(N4CCCCCC4)=CC=C3C(N1C)=O)=CC=C2
419.0,O=C1C2=C3C(C(N(C)C)=CC=C3C(N1C)=O)=CC=C2
477.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C#N)/C#N
479.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C#N)/C#N
493.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=C([N+]([O-])=O)C=C3)/C#N
499.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=C([N+]([O-])=O)C=C3)/C#N
539.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=C([N+]([O-])=O)C=C3[N+]([O-])=O)/C#N
558.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=C([N+]([O-])=O)C=C3[N+]([O-])=O)/C#N
567.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C3[N+]([O-])=O)/C#N
607.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C3[N+]([O-])=O)/C#N
501.0,O=C(C1=CC=CC=C1)OCC(C2=CC=C(N(CC)CC)C=C2O/3)=CC3=C(C4=CC=C([N+]([O-])=O)C=C4)/C#N
551.0,O=C(C1=CC=CC=C1)OCC(C2=CC=C(N(CC)CC)C=C2O/3)=CC3=C(C4=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C4)/C#N
596.0,O=C(C1=CC=CC=C1)OCC(C2=CC=C(N(CC)CC)C=C2O/3)=CC3=C(C4=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C4[N+]([O-])=O)/C#N
503.0,O=C(C1=CC=CC=C1)OC(C)C(C2=CC=C(N(CC)CC)C=C2O/3)=CC3=C(C4=CC=C([N+]([O-])=O)C=C4)/C#N
411.0,O=C1OC2=CC=CC=C2C(C3=C4N5CCCN4CC3)=C1C5=O
412.0,O=C1OC2=CC=CC=C2C(C3=C4N5CCCN4CCCC3)=C1C5=O
688.0,F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15
799.0,F[B-]1(F)N2C(C3=CC=C(N(C)C)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(N(C)C)C=C7)=[N+]15
655.0,F[B-]1(F)N2C(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=C2N=C5C(C6=CC=CC=N6)=CC(C7=CC=CC=C7)=[N+]15
664.0,F[B-]1(F)N2C(C3=CC=CC=C3)=CC(C4=CC=C(OC)C=C4)=C2N=C5C(C6=CC=C(OC)C=C6)=CC(C7=CC=CC=C7)=[N+]15
763.0,F[B-]1(F)N2C(C3=CC=CC=C3)=CC(C4=CC=C(N(C)C)C=C4)=C2N=C5C(C6=CC=C(N(C)C)C=C6)=CC(C7=CC=CC=C7)=[N+]15
683.0,F[B-]1(F)N2C(C3=CC=CC=C3)=CC(C4=CC=CS4)=C2N=C5C(C6=CC=CS6)=CC(C7=CC=CC=C7)=[N+]15
718.0,F[B-]1(F)N2C(C3=CC=CS3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=CS7)=[N+]15
742.0,F[B-]1(F)N2C(C3=CC=CS3)=CC(C4=CC=CS4)=C2N=C5C(C6=CC=CS6)=CC(C7=CC=CS7)=[N+]15
818.0,F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=C(N(CC)CC)C=C4)=C2N=C5C(C6=CC=C(N(CC)CC)C=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15
854.0,F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC5=C(N(CCC5)CC)C=C4)=C2N=C6C(C7=CC8=C(N(CC)CCC8)C=C7)=CC(C9=CC=C(OC)C=C9)=[N+]16
883.0,F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC5=C(N(CCC5)CCC6)C6=C4)=C2N=C7C(C8=CC9=C(N(CCC%10)CCC9)C%10=C8)=CC(C%11=CC=C(OC)C=C%11)=[N+]17
640.0,F[B-]1(F)N2C(C3=C(OC)C=CC=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=CC=C7OC)=[N+]15
728.0,C1(C2=CC=CC=C2)=CC3=[N+]4[B-](OC5=CC=CC=C65)(OC7=C3C=CC=C7)N8C6=CC(C9=CC=CC=C9)=C8N=C14
765.0,COC1=CC=C2C3=CC(C4=CC=CC=C4)=C5N=C6C(C7=CC=CC=C7)=CC8=[N+]6[B-](OC2=C1)(OC9=C8C=CC(OC)=C9)N35
708.0,F[B-]1(F)N2C(C3=C4C=C(OC)C=C3)=C(CC4)C(C5=CC=CC=C5)=C2N=C6C(C7=CC=CC=C7)=CC(C8=CC=C(OC)C=C8)=[N+]16
740.0,F[B-]1(F)N2C(C3=C4C=C(OC)C=C3)=C(CC4)C(C5=CC=CC=C5)=C2N=C6C(C7=CC=CC=C7)=C8C(C9=CC=C(OC)C=C9CC8)=[N+]16
706.0,F[B-]1(F)N2C(C3=C4C=C(OC)C=C3)=C(CS4)C(C5=CC=CC=C5)=C2N=C6C(C7=CC=CC=C7)=C8C(C9=CC=C(OC)C=C9SC8)=[N+]16
674.0,F[B-]1(F)N2C(C3=CC=C(C(C)(C)C)C=C3)=C(C4=CC(OC)=CC(OC)=C4)C(C5=CC(OC)=C(OC)C(OC)=C5)=C2N=C6C(C7=CC(OC)=C(OC)C(OC)=C7)=C(C8=CC(OC)=CC(OC)=C8)C(C9=CC=C(C(C)(C)C)C=C9)=[N+]16
675.0,F[B-]1(F)N2C(C3=CC=CC=C3)=CC(C4=CC=C(C#CC5=CC=C(C(C=CC([N+]([O-])=O)=C6)=C6C7(C(CCCCC)=O)C(CCCCC)=O)C7=C5)C=C4)=C2N=C8C(C9=CC=C(C#CC%10=CC(C(C(CCCCC)=O)(C(CCCCC)=O)C%11=C%12C=CC([N+]([O-])=O)=C%11)=C%12C=C%10)C=C9)=CC(C%13=CC=CC=C%13)=[N+]18
697.0,F[B-]1(F)N2C(C3=CC=C(C#CC4=CC(C(C(CCCCC)=O)(C(CCCCC)=O)C5=C6C=CC([N+]([O-])=O)=C5)=C6C=C4)C=C3)=CC(C7=CC=CC=C7)=C2N=C8C(C9=CC=CC=C9)=CC(C%10=CC=C(C#CC%11=CC=C(C(C=CC([N+]([O-])=O)=C%12)=C%12C%13(C(CCCCC)=O)C(CCCCC)=O)C%13=C%11)C=C%10)=[N+]18
654.0,F[B-]1(F)N2C(C3=CC=CC=C3)=C(Br)C(C4=CC=C(OC)C=C4)=C2N=C5C(C6=CC=C(OC)C=C6)=C(Br)C(C7=CC=CC=C7)=[N+]15
656.0,F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=CC=C4)C(C5=CC=C(OC)C=C5)=C2N=C6C(C7=CC=C(OC)C=C7)=C(C8=CC=CC=C8)C(C9=CC=CC=C9)=[N+]16
656.0,F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=C(C)C=C4)C(C5=CC=C(OC)C=C5)=C2N=C6C(C7=CC=C(OC)C=C7)=C(C8=CC=C(C)C=C8)C(C9=CC=CC=C9)=[N+]16
653.0,F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=C(OC)C=C4)C(C5=CC=C(OC)C=C5)=C2N=C6C(C7=CC=C(OC)C=C7)=C(C8=CC=C(OC)C=C8)C(C9=CC=CC=C9)=[N+]16
654.0,F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=C(F)C=C4)C(C5=CC=C(OC)C=C5)=C2N=C6C(C7=CC=C(OC)C=C7)=C(C8=CC=C(F)C=C8)C(C9=CC=CC=C9)=[N+]16
654.0,F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=C([N+]([O-])=O)C=C4)C(C5=CC=C(OC)C=C5)=C2N=C6C(C7=CC=C(OC)C=C7)=C(C8=CC=C([N+]([O-])=O)C=C8)C(C9=CC=CC=C9)=[N+]16
656.0,F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=C(C5=CC=CC=C5)C=C4)C(C6=CC=C(OC)C=C6)=C2N=C7C(C8=CC=C(OC)C=C8)=C(C9=CC=C(C%10=CC=CC=C%10)C=C9)C(C%11=CC=CC=C%11)=[N+]17
688.0,F[B-]1(F)N2C(C3=CC=C(OCCCOCCOCCOC)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(OCCNC(OC(C)(C)C)=O)C=C7)=[N+]15
691.0,F[B-]1(F)N2C(C3=CC=C(OCCCOCCOCCOC)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(OCCNC(CCC(O)=O)=O)C=C7)=[N+]15
681.0,F[B-]1(F)N2C(C3=CC=C(OCC([O-])=O)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(OCC([O-])=O)C=C7)=[N+]15
709.0,F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=C(C(F)(F)F)C=C4)=C2N=C5C(C6=CC=C(C(F)(F)F)C=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15
720.0,F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=C(C#N)C=C4)=C2N=C5C(C6=CC=C(C#N)C=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15
745.0,F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=C4C(C5=CC(OC)=C(OC)C(OC)=C5C6=C4C=CC(C(C)(C)C)=C6)=C2N=C7C(C8=C9C(OC)=C(OC)C(OC)=C8)=C(C%10=CC=C(C(C)(C)C)C=C%109)C(C%11=CC=C(OC)C=C%11)=[N+]17
686.0,F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=C(OCCOCCOCCOCCO5)C=C4)=C2N=C6C(C7=CC=C5C=C7)=CC(C8=CC=C(OC)C=C8)=[N+]16
746.0,F[B-]1(F)N2C3=C(CCC4=C3C=CC(OC)=C4)C(C5=CC=CC=C5)=C2N=C6C(C7=CC=CC=C7)=CC(/C=C/C8=CC=C(OC)C=C8)=[N+]16
645.0,C1(C2=CC=CC=C2)=CC(C3=CC=CC=C3)=[N+]4[B-](C#CC5=CC=CC=C5)(C#CC6=CC=CC=C6)N7C(C8=CC=CC=C8)=CC(C9=CC=CC=C9)=C7N=C14
774.0,F[B-]1(F)N2C(C3=CC=C(N(C)C)C=C3)=CC(C)=C2N=C4C(C)=CC(C5=CC=C(N(C)C)C=C5)=[N+]14
703.0,F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=CC(NC([C@@H](N)CS(=O)(O)=O)=O)=C4)=C2N=C5C(C6=CC(NC([C@@H](N)CS(=O)(O)=O)=O)=CC=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15
696.0,F[B-]1(F)N2C(C3=CC=C(OCCCC)C=C3)=CC(C4=C(Cl)C(O)=CC=C4)=C2N=C5C(C6=CC=C(OCCCC)C=C6)=CC(C7=CC=C(OCCCC)C=C7)=[N+]15
694.0,F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=C(F)C(O)=CC=C4F)=C2N=C5C(C6=CC=C(OC)C=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15
698.0,F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC(O)=C(OC)C=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(OCCCC)C=C7)=[N+]15
630.0,F[B-]1(F)[N+]2=C(/C=C/C3=CC=NC=C3)C(I)=C(C)C2=C(C4=CC(OCCOCCOCCOCCO5)=C5C=C4)C6=C(C)C(I)=C(/C=C/C7=CC=NC=C7)N16
515.0,F[B-]1(F)[N+]2=C(C)C=C(C)C2=CC3=C(CCNC(C)=O)C4=C(C=CC(OC)=C4)N13
512.0,F[B-]1(F)[N+]2=C(C)C(CC)=C(C)C2=CC3=C(CCNC(C)=O)C4=C(C=CC(OC)=C4)N13
569.0,F[B-]1(F)[N+]2=C(C3=CC=C(OC)C=C3)C=CC2=CC4=C(CCNC(C)=O)C5=C(C=CC(OC)=C5)N14
604.0,F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(OC)C=C3)C=CC2=CC4=C(CCNC(C)=O)C5=C(C=CC(OC)=C5)N14
520.0,F[B-]1(F)[N+]2=C(C)C=C(C)C2=CC3=CC4=C(C=C(O)C=C4)N13
548.0,F[B-]1(F)[N+]2=C(C)C(CC)=C(C)C2=C(C3=CC=CC=C3)C4=C(C)C5=C(C=C(O)C=C5)N14
539.0,F[B-]1(F)[N+]2=C(C3=C(C)C=C(C)C=C3C)C=CC2=C(C4=CC=C(C(F)(F)F)C=C4)C5=C(C6=CC=C(CCCCCC)C=C6)C7=C(C=CC=C7)N15
512.0,F[B-]1(F)[N+]2=C(C)C=C(C)C2=C(C3=CC=CC=C3)C4=C(C5=CC=CC=C5)C6=C(C=CC=C6)N14
533.0,F[B-]1(F)[N+]2=C(C3=CC=CC=C3)C=CC2=C(C4=CC=CC=C4)C5=CC6=C(C=CC=C6)N15
557.0,F[B-]1(F)[N+]2=C(C3=CC=C(C)C=C3)C=CC2=C(C4=CC=CC=C4)C5=CC6=C(C=CC=C6)N15
567.0,F[B-]1(F)[N+]2=C(C3=CC=C(OC)C=C3)C=CC2=C(C4=CC=CC=C4)C5=CC6=C(C=CC=C6)N15
556.0,F[B-]1(F)[N+]2=C(C3=CC=CC(OC)=C3)C=CC2=C(C4=CC=CC=C4)C5=CC6=C(C=CC=C6)N15
578.0,F[B-]1(F)[N+]2=C(C3=CC(C=CC(OC)=C4)=C4C=C3)C=CC2=C(C5=CC=CC=C5)C6=CC7=C(C=CC=C7)N16
547.0,F[B-]1(F)[N+]2=C(C3=CC(C=CC=C4)=C4C5=C3C=CC=C5)C=CC2=C(C6=CC=CC=C6)C7=CC8=C(C=CC=C8)N17
529.0,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=C(C)C=C3)C4=CC5=C(C(C6=CC=C(F)C=C6)=C(C7=CC=C(F)C=C7)C(C8=CC=C(F)C=C8)=C5C9=CC=C(F)C=C9)N14
590.0,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=C(C)C=C3)C4=CC5=C(C(C(OC)=O)=C(C(OC)=O)C(C(OC)=O)=C5C(OC)=O)N14
518.0,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=C(N(C)C)C=C3)C4=CC5=C(C(C6=CC=CC=C6)=C(C7=CC=CC=C7)C(C8=CC=CC=C8)=C5C9=CC=CC=C9)N14
543.0,F[B-]1(F)[N+]2=CC=CC2=C(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC5=C(C(C6=CC=CC=C6)=C(C7=CC=CC=C7)C(C8=CC=CC=C8)=C5C9=CC=CC=C9)N14
581.0,F[B-]1(F)[N+]2=C3C(C=CC=C3)=CC2=C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)C5=CC6=C(C=CC=C6)N15
568.0,F[B-]1(F)[N+]2=C3C(C=CC=C3)=C(C4=CC=CC=C4)C2=C(C5=CC=CC=C5)C6=C(C7=CC=CC=C7)C8=C(C=CC=C8)N16
634.0,F[B-]1(F)[N+]2=C(C3=C4C=CC=C3)C(CC4)=CC2=C(C5=CC=C(I)C=C5)C6=CC7=C(C(C=CC=C8)=C8C=C7)N16
500.0,F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15
502.0,F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15
498.0,F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15
500.0,F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15
500.0,F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15
496.0,F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15
496.0,F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15
532.0,F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15
536.0,F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15
530.0,F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15
532.0,F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15
532.0,F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15
529.0,F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15
528.0,F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15
536.0,F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15
565.0,F[B-]1(F)N(C(C=C/2)=C(C3=CC=CC=C3)C4=[N+]1/C(C=C4)=C/C5=C(Cl)C=CC=C5Cl)C2=C\C6=C(Cl)C=CC=C6Cl
523.0,F[B-]1(F)N2C(C(NCCC3=CC=CC=C3)C4=C(C)C=C(C)C=C4C)=CC=C2C(C5=CC=CC=C5)=C6C=CC(CC7=C(C)C=C(C)C=C7C)=[N+]16
524.0,F[B-]1(F)N2C(C(SCCC(O)=O)C3=C(C)C=C(C)C=C3C)=CC=C2C(C4=CC=CC=C4)=C5C=CC(CC6=C(C)C=C(C)C=C6C)=[N+]15
536.0,F[B-]1(F)N2C(C(SCCC(O)=O)C3=C(Cl)C=CC=C3Cl)=CC=C2C(C4=CC=CC=C4)=C5C=CC(CC6=C(Cl)C=CC=C6Cl)=[N+]15
527.0,F[B-]1(F)N2C(C(SC3=CC=C(C)C=C3)C4=C(C)C=C(C)C=C4C)=CC=C2C(C5=CC=CC=C5)=C6C=CC(CC7=C(C)C=C(C)C=C7C)=[N+]16
537.0,F[B-]1(F)N2C(C(SC3=CC=C(C)C=C3)C4=C(Cl)C=CC=C4Cl)=CC=C2C(C5=CC=CC=C5)=C6C=CC(CC7=C(Cl)C=CC=C7Cl)=[N+]16
522.0,F[B-]1(F)N2C(CC3=C(C)C=C(C)C=C3C)C=CC2=C(C4=CC=CC=C4)C5=[N+]1C(CC6=C(C)C=C(C)C=C6C)C=C5SC7=CC=C(C)C=C7
532.0,F[B-]1(F)N2C(CC3=C(Cl)C=CC=C3Cl)=CC=C2C(C4=CC=CC=C4)=C5C(SC6=CC=C(C)C=C6)=CC(CC7=C(Cl)C=CC=C7Cl)=[N+]15
529.0,F[B-]1(F)N2C(CC3=C(Cl)C=CC=C3Cl)=CC=C2C(C4=CC=CC=C4)=C5C=CC(CC6=C(Cl)C=CC=C6Cl)=[N+]15
505.0,F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC=C3)=C4C=CC=[N+]14
505.0,F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC(F)=C3)=C4C=CC=[N+]14
505.0,F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC(Cl)=C3)=C4C=CC=[N+]14
505.0,F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC(Br)=C3)=C4C=CC=[N+]14
505.0,F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC(C)=C3)=C4C=CC=[N+]14
505.0,F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=C(C)C=C3)=C4C=CC=[N+]14
505.0,F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=C(OC)C=C3)=C4C=CC=[N+]14
553.0,F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC(N(CC)CC)=C3)=C4C=CC=[N+]14
505.0,F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC4=C3C=CC=C4)=C5C=CC=[N+]15
505.0,F[B-]1(F)N2C=CC=C2C(C3=C(OP(OC)(OC)=O)C=CC=C3)=C4C=CC=[N+]14
666.0,F[B-]1(F)N2C(/C=C/C3=CN=CN3C)=C(I)C(C)=C2C(C4=CC=NC=C4)=C5C(C)=C(I)C(/C=C/C6=CN=CN6C)=[N+]15
666.0,F[B-]1(F)N2C(/C=C/C3=CC=C(OC)C=C3)=C(I)C(C)=C2C(C4=CC=NC=C4)=C5C(C)=C(I)C(/C=C/C6=CC=C(OC)C=C6)=[N+]15
745.0,F[B-]1(F)N2C(/C=C/C3=CC=C(N(C)C)C=C3)=C(I)C(C)=C2C(C4=CC=NC=C4)=C5C(C)=C(I)C(/C=C/C6=CC=C(N(C)C)C=C6)=[N+]15
546.0,C/[N+](C)=C1C=CC2=CC3=CC=C(N(C)C)C=C3OC2=C\1
548.0,C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C4=CC=C(N(C)C)C=C4OC2=C\1
550.0,C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C)C4=CC=C(N(C)C)C=C4OC2=C\1
611.0,C/[N+](C)=C1C=CC2=CC3=CC=C(N(C)C)C=C3[B-](O)(O)C2=C\1
552.0,[NH2+]=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C4=CC=C(N)C=C4C(C)(C)C2=C1
606.0,CC(C1=CC(N(C)C)=CC=C1C(C2=CC=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[N+](C)\C
680.0,CC(C1=CC(N(C)C)=CC=C1C(C#CC2=CC=CC=C2)=C3C=C/4)(C)C3=CC4=[N+](C)\C
582.0,CC(C1=CC(NC)=CC=C1C(C2=CC(C(O)=O)=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[NH+]/C
609.0,CC(C1=CC(N(C)C)=CC=C1C(C2=CC(C(O)=O)=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[N+](C)/C
617.0,CC(C1=CC(N(C)C)=CC=C1C(C2=CC(C(O)=O)=CC=C2C([O-])=O)=C3C=C/4F)(C)C3=CC4=[N+](C)/C
561.0,CC(C1=CC(NCC(F)(F)F)=CC=C1C(C2=CC(C(O)=O)=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[NH+]/CC(F)(F)F
571.0,CC(C1=CC(NCC(F)(F)CO)=CC=C1C(C2=CC(C(O)=O)=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[NH+]/CC(CO)(F)F
618.0,CC(C1=CC(N2CCCCCC2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCCCCC\6
585.0,CC(C1=CC(N2CC(F)(F)C2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CC(F)(F)C\6
634.0,C/[N+](C)=C1C=CC2=CC3=CC=C(N(C)C)C=C3[Si](C)(C)C2=C\1
646.0,C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1
