molecule,solvent,label
O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C=C(C(C4=CC=CC=C4)=NN5C6=CC=CC=C6)C5=N3,ClCCl,359.0
O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C=C(C(C4=CC=CC=C4)=NN5C)C5=N3,ClCCl,350.0
O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C=NC4=C3C=NN4C5=CC=CC=C5,ClCCl,405.0
O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C=NC4=C3C(C)=NN4C5=CC=CC=C5,ClCCl,404.0
O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C(C)=NC4=C3C=NN4C5=CC=CC=C5,ClCCl,403.0
O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C(C)=NC4=C3C(C)=NN4C5=CC=CC=C5,ClCCl,403.0
O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C(C)=NC4=C3C(C5=CC=CC=C5)=NN4C6=CC=CC=C6,ClCCl,410.0
O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C(C)=NC4=C3C(C5=CC=CC=C5)=NN4C,ClCCl,408.0
O=C1OC2=CC=C(OC)C=C2C=C1,CC#N,344.0
O=C1OC2=CC=C(OC)C=C2C=C1C,CC#N,334.0
O=C1OC2=CC=C(OC)C=C2C=C1C#N,CC#N,347.0
O=C1OC2=CC=C(OC)C=C2C=C1[N+]([O-])=O,CC#N,393.0
O=C(CCC1)C2=C1NC(C3=CC=CC=C3O4)=C(C2C5=CC=CC=C5)C4=O,CS(C)=O,368.0
O=C(CCC1)C2=C1NC(C3=CC=CC=C3O4)=C(C2C5=CC([N+]([O-])=O)=CC=C5)C4=O,CS(C)=O,373.0
O=C(CCC1)C2=C1NC(C3=CC=CC=C3O4)=C(C2C5=CC(OC)=CC=C5)C4=O,CS(C)=O,361.0
O=C(CCC1)C2=C1NC(C3=CC=CC=C3O4)=C(C2C5=CC(C)=CC=C5)C4=O,CS(C)=O,366.0
O=C(C(C(NNC1=C(/N=N/C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C=CC=C4,CO,365.0
O=C(C(C(NNC1=C(/N=N/C2=CC=C(Br)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C=CC=C4,CO,365.0
O=C(C(C(NNC1=C(/N=N/C2=CC=C([N+]([O-])=O)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C=CC=C4,CO,405.0
O=C(C(C(NNC1=C(/N=N/C2=CC=C(C(OC)=O)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C=CC=C4,CO,355.0
O=C(C(C(NNC1=C(/N=N/C2=CC=C(NC(C)=O)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C=CC=C4,CO,355.0
O=C(O1)C(C2=NN=C3N2C(N)=NC(N)=C3)=CC4=C1C=CC=C4,CO,293.0
O=C(C(C(OC)=O)=C1)OC2=C1C3=C(C=C2)C=CC=C3,CO,371.0
N=C(C(C(OCC)=O)=C1)OC2=C1C3=C(C=C2)C=CC=C3,CO,363.0
O=C(C(C(NNC1=C(/N=N/C2=CC=C(Br)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C5=C(C=C4)C=CC=C5,CO,379.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,CC#N,452.2
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,CCO,457.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,CC(C)=O,454.2
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,CCCO,451.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,CC(OCC)=O,450.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,ClC(Cl)Cl,456.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,CCOCC,430.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,CC1=CC=CC=C1,449.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,C1COCCO1,442.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,C1CCCCC1,428.6
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3,CCCCCC,425.8
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,CC#N,434.6
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,CO,436.0
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,CCO,434.0
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,CC(C)=O,433.8
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,CCCO,433.0
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,CCCCO,435.8
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,CC(OCC)=O,432.8
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,CCOCC,431.2
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,CC1=CC=CC=C1,435.0
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,C1CCCCC1,423.6
O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4,CCCCCC,421.4
O=C(C(N1C(C2=CC=CC=C2O)=NC(C3=CC=CC=C3)=C1C4=CC=CC=C4)=C5)OC6=C5C=CC(N(CC)CC)=C6,CC#N,391.0
O=C(C(N1C(C2=CC=CC=C2O)=NC(C3=CC=CC=C3)=C1C4=CC=CC=C4)=C5)OC6=C5C=CC(N(CC)CC)=C6,CCO,395.0
O=C(C(N1C(C2=CC=CC=C2OC)=NC(C3=CC=CC=C3)=C1C4=CC=CC=C4)=C5)OC6=C5C=CC(N(CC)CC)=C6,CC#N,400.0
O=C(C(N1C(C2=CC=CC=C2OC)=NC(C3=CC=CC=C3)=C1C4=CC=CC=C4)=C5)OC6=C5C=CC(N(CC)CC)=C6,CCO,402.0
O=C1OC2=CC=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3,CC1=CC=CC=C1,366.0
O=C1OC2=CC=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3,CCO,362.0
O=C1OC2=CC=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3,CC(C)=O,360.0
O=C1OC2=CC=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3,[H]C(N(C)C)=O,360.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3,CC1=CC=CC=C1,432.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3,CC(C)=O,434.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3,[H]C(N(C)C)=O,436.0
O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3,CC1=CC=CC=C1,370.0
O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3,CCO,358.0
O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3,[H]C(N(C)C)=O,360.0
O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=C(C)C=C4)C3,CC1=CC=CC=C1,370.0
O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=C(C)C=C4)C3,CCO,360.0
O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=C(C)C=C4)C3,CC(C)=O,360.0
O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=C(C)C=C4)C3,[H]C(N(C)C)=O,360.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3,CC1=CC=CC=C1,432.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3,CCO,440.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3,CC(C)=O,432.0
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3,[H]C(N(C)C)=O,438.0
O=C1C=CC2=CC=C(O)C=C2C1(F)F,O,467.0
O=C1C=CC2=CC=C(N(CC)CC)C=C2C1(F)F,O,491.0
O=C1C(C(F)(F)F)=CC2=CC=C(N(CC)CC)C=C2C1(F)F,O,500.0
O=C1C(Br)=CC2=CC=C(N(CC)CC)C=C2C1(F)F,O,514.0
O=C1C=C(C#N)C2=CC=C(N(CC)CC)C=C2C1(F)F,O,560.0
FC(C1=CC(N(CC)CC)=CC=C1C(C2=CC=CC=C2)=C/3)(F)C3=C/C#N,O,480.0
FC(C1=CC(N(CC)CC)=CC=C1C=C/2)(F)C2=C(C#N)/C#N,O,625.0
FC(C1=CC(N(CC)CC)=CC=C1C(C2=CC=CC=C2)=C/3)(F)C3=C(C#N)/C#N,O,608.0
FC(C1=CC(N(CC)CC)=CC=C1C(C#N)=C/2)(F)C2=C(C#N)/C#N,O,694.0
O=C1C=C(C)C2=NC=C(N3CCOCC3)C=C2C1(F)F,O,422.0
O=C1C=CC2=CC=C(O)C=C2O1,O,381.0
O=C1C=C(C)C2=CC=C(N(CC)CC)C=C2O1,O,382.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C#N)/C#N,O,485.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](C)C=C3)/C#N,O,543.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](C)C=C3)/C#N,CC#N,548.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](C)C=C3)/C#N,ClCCl,569.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N,O,562.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N,CC#N,567.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N,ClCCl,588.0
C[N+](C=C1)=CC=C1/C(C#N)=C2OC3=CC(N(C)C)=CC=C3C(C(F)(F)F)=C\2,CC#N,569.0
C[N+](C=C1)=CC=C1/C(C#N)=C2OC3=CC(N(C)C)=CC=C3C(C(F)(F)F)=C\2,ClCCl,600.0
FC(C(C1=CC=C(N(C)C)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N)(F)F,O,595.0
FC(C(C1=CC=C(N(C)C)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N)(F)F,CC#N,597.0
FC(C(C1=CC=C(N(C)C)C=C1O/2)=CC2=C(C3=CC=[N+](CC(F)(F)F)C=C3)/C#N)(F)F,ClCCl,621.0
CC(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](C)C=C4)/C#N,O,515.0
CC(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](C)C=C4)/C#N,CC#N,541.0
CC(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](C)C=C4)/C#N,CC1=CC=CC=C1,563.0
CC(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](CC(F)(F)F)C=C4)/C#N,CC#N,561.0
CC(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](CC(F)(F)F)C=C4)/C#N,CC1=CC=CC=C1,580.0
C[N+](C=C1)=CC=C1/C(C#N)=C2OC3=CC(N4CCC4)=CC=C3C(C(F)(F)F)=C\2,O,541.0
C[N+](C=C1)=CC=C1/C(C#N)=C2OC3=CC(N4CCC4)=CC=C3C(C(F)(F)F)=C\2,CC#N,567.0
C[N+](C=C1)=CC=C1/C(C#N)=C2OC3=CC(N4CCC4)=CC=C3C(C(F)(F)F)=C\2,CC1=CC=CC=C1,607.0
FC(C(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](CC(F)(F)F)C=C4)/C#N)(F)F,CC#N,602.0
FC(C(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](CC(F)(F)F)C=C4)/C#N)(F)F,CC1=CC=CC=C1,625.0
O=C1C2=C3C(C(N4CC4)=CC=C3C(N1C)=O)=CC=C2,CO,382.0
O=C1C2=C3C(C(N4CCC4)=CC=C3C(N1C)=O)=CC=C2,CO,445.0
O=C1C2=C3C(C(N4CCCC4)=CC=C3C(N1C)=O)=CC=C2,CO,448.0
O=C1C2=C3C(C(N4CCOCC4)=CC=C3C(N1C)=O)=CC=C2,CO,394.0
O=C1C2=C3C(C(N4CCCCC4)=CC=C3C(N1C)=O)=CC=C2,CO,409.0
O=C1C2=C3C(C(N4CCCCCC4)=CC=C3C(N1C)=O)=CC=C2,CO,437.0
O=C1C2=C3C(C(N(C)C)=CC=C3C(N1C)=O)=CC=C2,CO,419.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C#N)/C#N,CO,477.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C#N)/C#N,ClCCl,479.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=C([N+]([O-])=O)C=C3)/C#N,CO,493.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=C([N+]([O-])=O)C=C3)/C#N,ClCCl,499.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=C([N+]([O-])=O)C=C3[N+]([O-])=O)/C#N,CO,539.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=CC=C([N+]([O-])=O)C=C3[N+]([O-])=O)/C#N,ClCCl,558.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C3[N+]([O-])=O)/C#N,CO,567.0
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C3=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C3[N+]([O-])=O)/C#N,ClCCl,607.0
O=C(C1=CC=CC=C1)OCC(C2=CC=C(N(CC)CC)C=C2O/3)=CC3=C(C4=CC=C([N+]([O-])=O)C=C4)/C#N,ClCCl,501.0
O=C(C1=CC=CC=C1)OCC(C2=CC=C(N(CC)CC)C=C2O/3)=CC3=C(C4=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C4)/C#N,ClCCl,551.0
O=C(C1=CC=CC=C1)OCC(C2=CC=C(N(CC)CC)C=C2O/3)=CC3=C(C4=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C4[N+]([O-])=O)/C#N,ClCCl,596.0
O=C(C1=CC=CC=C1)OC(C)C(C2=CC=C(N(CC)CC)C=C2O/3)=CC3=C(C4=CC=C([N+]([O-])=O)C=C4)/C#N,ClCCl,503.0
O=C1OC2=CC=CC=C2C(C3=C4N5CCCN4CC3)=C1C5=O,ClCCl,411.0
O=C1OC2=CC=CC=C2C(C3=C4N5CCCN4CCCC3)=C1C5=O,ClCCl,412.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15,ClC(Cl)Cl,688.0
F[B-]1(F)N2C(C3=CC=C(N(C)C)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(N(C)C)C=C7)=[N+]15,ClC(Cl)Cl,799.0
F[B-]1(F)N2C(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=C2N=C5C(C6=CC=CC=N6)=CC(C7=CC=CC=C7)=[N+]15,CC#N,655.0
F[B-]1(F)N2C(C3=CC=CC=C3)=CC(C4=CC=C(OC)C=C4)=C2N=C5C(C6=CC=C(OC)C=C6)=CC(C7=CC=CC=C7)=[N+]15,ClC(Cl)Cl,664.0
F[B-]1(F)N2C(C3=CC=CC=C3)=CC(C4=CC=C(N(C)C)C=C4)=C2N=C5C(C6=CC=C(N(C)C)C=C6)=CC(C7=CC=CC=C7)=[N+]15,CC1=CC=CC=C1,763.0
F[B-]1(F)N2C(C3=CC=CC=C3)=CC(C4=CC=CS4)=C2N=C5C(C6=CC=CS6)=CC(C7=CC=CC=C7)=[N+]15,ClCCl,683.0
F[B-]1(F)N2C(C3=CC=CS3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=CS7)=[N+]15,ClCCl,718.0
F[B-]1(F)N2C(C3=CC=CS3)=CC(C4=CC=CS4)=C2N=C5C(C6=CC=CS6)=CC(C7=CC=CS7)=[N+]15,ClCCl,742.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=C(N(CC)CC)C=C4)=C2N=C5C(C6=CC=C(N(CC)CC)C=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15,CS(C)=O,818.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC5=C(N(CCC5)CC)C=C4)=C2N=C6C(C7=CC8=C(N(CC)CCC8)C=C7)=CC(C9=CC=C(OC)C=C9)=[N+]16,CS(C)=O,854.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC5=C(N(CCC5)CCC6)C6=C4)=C2N=C7C(C8=CC9=C(N(CCC%10)CCC9)C%10=C8)=CC(C%11=CC=C(OC)C=C%11)=[N+]17,CS(C)=O,883.0
F[B-]1(F)N2C(C3=C(OC)C=CC=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=CC=C7OC)=[N+]15,CC1=CC=CC=C1,640.0
C1(C2=CC=CC=C2)=CC3=[N+]4[B-](OC5=CC=CC=C65)(OC7=C3C=CC=C7)N8C6=CC(C9=CC=CC=C9)=C8N=C14,CC1=CC=CC=C1,728.0
COC1=CC=C2C3=CC(C4=CC=CC=C4)=C5N=C6C(C7=CC=CC=C7)=CC8=[N+]6[B-](OC2=C1)(OC9=C8C=CC(OC)=C9)N35,ClC(Cl)Cl,765.0
F[B-]1(F)N2C(C3=C4C=C(OC)C=C3)=C(CC4)C(C5=CC=CC=C5)=C2N=C6C(C7=CC=CC=C7)=CC(C8=CC=C(OC)C=C8)=[N+]16,ClC(Cl)Cl,708.0
F[B-]1(F)N2C(C3=C4C=C(OC)C=C3)=C(CC4)C(C5=CC=CC=C5)=C2N=C6C(C7=CC=CC=C7)=C8C(C9=CC=C(OC)C=C9CC8)=[N+]16,ClC(Cl)Cl,740.0
F[B-]1(F)N2C(C3=C4C=C(OC)C=C3)=C(CS4)C(C5=CC=CC=C5)=C2N=C6C(C7=CC=CC=C7)=C8C(C9=CC=C(OC)C=C9SC8)=[N+]16,ClC(Cl)Cl,706.0
F[B-]1(F)N2C(C3=CC=C(C(C)(C)C)C=C3)=C(C4=CC(OC)=CC(OC)=C4)C(C5=CC(OC)=C(OC)C(OC)=C5)=C2N=C6C(C7=CC(OC)=C(OC)C(OC)=C7)=C(C8=CC(OC)=CC(OC)=C8)C(C9=CC=C(C(C)(C)C)C=C9)=[N+]16,CC1=CC=CC=C1,674.0
F[B-]1(F)N2C(C3=CC=CC=C3)=CC(C4=CC=C(C#CC5=CC=C(C(C=CC([N+]([O-])=O)=C6)=C6C7(C(CCCCC)=O)C(CCCCC)=O)C7=C5)C=C4)=C2N=C8C(C9=CC=C(C#CC%10=CC(C(C(CCCCC)=O)(C(CCCCC)=O)C%11=C%12C=CC([N+]([O-])=O)=C%11)=C%12C=C%10)C=C9)=CC(C%13=CC=CC=C%13)=[N+]18,ClCCl,675.0
F[B-]1(F)N2C(C3=CC=C(C#CC4=CC(C(C(CCCCC)=O)(C(CCCCC)=O)C5=C6C=CC([N+]([O-])=O)=C5)=C6C=C4)C=C3)=CC(C7=CC=CC=C7)=C2N=C8C(C9=CC=CC=C9)=CC(C%10=CC=C(C#CC%11=CC=C(C(C=CC([N+]([O-])=O)=C%12)=C%12C%13(C(CCCCC)=O)C(CCCCC)=O)C%13=C%11)C=C%10)=[N+]18,ClC(Cl)Cl,697.0
F[B-]1(F)N2C(C3=CC=CC=C3)=C(Br)C(C4=CC=C(OC)C=C4)=C2N=C5C(C6=CC=C(OC)C=C6)=C(Br)C(C7=CC=CC=C7)=[N+]15,CC1=CC=CC=C1,654.0
F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=CC=C4)C(C5=CC=C(OC)C=C5)=C2N=C6C(C7=CC=C(OC)C=C7)=C(C8=CC=CC=C8)C(C9=CC=CC=C9)=[N+]16,CC1=CC=CC=C1,656.0
F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=C(C)C=C4)C(C5=CC=C(OC)C=C5)=C2N=C6C(C7=CC=C(OC)C=C7)=C(C8=CC=C(C)C=C8)C(C9=CC=CC=C9)=[N+]16,CC1=CC=CC=C1,656.0
F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=C(OC)C=C4)C(C5=CC=C(OC)C=C5)=C2N=C6C(C7=CC=C(OC)C=C7)=C(C8=CC=C(OC)C=C8)C(C9=CC=CC=C9)=[N+]16,CC1=CC=CC=C1,653.0
F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=C(F)C=C4)C(C5=CC=C(OC)C=C5)=C2N=C6C(C7=CC=C(OC)C=C7)=C(C8=CC=C(F)C=C8)C(C9=CC=CC=C9)=[N+]16,CC1=CC=CC=C1,654.0
F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=C([N+]([O-])=O)C=C4)C(C5=CC=C(OC)C=C5)=C2N=C6C(C7=CC=C(OC)C=C7)=C(C8=CC=C([N+]([O-])=O)C=C8)C(C9=CC=CC=C9)=[N+]16,CC1=CC=CC=C1,654.0
F[B-]1(F)N2C(C3=CC=CC=C3)=C(C4=CC=C(C5=CC=CC=C5)C=C4)C(C6=CC=C(OC)C=C6)=C2N=C7C(C8=CC=C(OC)C=C8)=C(C9=CC=C(C%10=CC=CC=C%10)C=C9)C(C%11=CC=CC=C%11)=[N+]17,CC1=CC=CC=C1,656.0
F[B-]1(F)N2C(C3=CC=C(OCCCOCCOCCOC)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(OCCNC(OC(C)(C)C)=O)C=C7)=[N+]15,CCO,688.0
F[B-]1(F)N2C(C3=CC=C(OCCCOCCOCCOC)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(OCCNC(CCC(O)=O)=O)C=C7)=[N+]15,CCO,691.0
F[B-]1(F)N2C(C3=CC=C(OCC([O-])=O)C=C3)=CC(C4=CC=CC=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(OCC([O-])=O)C=C7)=[N+]15,ClC(Cl)Cl,681.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=C(C(F)(F)F)C=C4)=C2N=C5C(C6=CC=C(C(F)(F)F)C=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15,CC1=CC=CC=C1,709.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=C(C#N)C=C4)=C2N=C5C(C6=CC=C(C#N)C=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15,CC1=CC=CC=C1,720.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=C4C(C5=CC(OC)=C(OC)C(OC)=C5C6=C4C=CC(C(C)(C)C)=C6)=C2N=C7C(C8=C9C(OC)=C(OC)C(OC)=C8)=C(C%10=CC=C(C(C)(C)C)C=C%109)C(C%11=CC=C(OC)C=C%11)=[N+]17,CC1=CC=CC=C1,745.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=C(OCCOCCOCCOCCO5)C=C4)=C2N=C6C(C7=CC=C5C=C7)=CC(C8=CC=C(OC)C=C8)=[N+]16,ClCCl,686.0
F[B-]1(F)N2C3=C(CCC4=C3C=CC(OC)=C4)C(C5=CC=CC=C5)=C2N=C6C(C7=CC=CC=C7)=CC(/C=C/C8=CC=C(OC)C=C8)=[N+]16,ClCCl,746.0
C1(C2=CC=CC=C2)=CC(C3=CC=CC=C3)=[N+]4[B-](C#CC5=CC=CC=C5)(C#CC6=CC=CC=C6)N7C(C8=CC=CC=C8)=CC(C9=CC=CC=C9)=C7N=C14,ClC(Cl)Cl,645.0
F[B-]1(F)N2C(C3=CC=C(N(C)C)C=C3)=CC(C)=C2N=C4C(C)=CC(C5=CC=C(N(C)C)C=C5)=[N+]14,CS(C)=O,774.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC=CC(NC([C@@H](N)CS(=O)(O)=O)=O)=C4)=C2N=C5C(C6=CC(NC([C@@H](N)CS(=O)(O)=O)=O)=CC=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15,CS(C)=O,703.0
F[B-]1(F)N2C(C3=CC=C(OCCCC)C=C3)=CC(C4=C(Cl)C(O)=CC=C4)=C2N=C5C(C6=CC=C(OCCCC)C=C6)=CC(C7=CC=C(OCCCC)C=C7)=[N+]15,C1CCCO1,696.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=C(F)C(O)=CC=C4F)=C2N=C5C(C6=CC=C(OC)C=C6)=CC(C7=CC=C(OC)C=C7)=[N+]15,C1CCCO1,694.0
F[B-]1(F)N2C(C3=CC=C(OC)C=C3)=CC(C4=CC(O)=C(OC)C=C4)=C2N=C5C(C6=CC=CC=C6)=CC(C7=CC=C(OCCCC)C=C7)=[N+]15,C1CCCO1,698.0
F[B-]1(F)[N+]2=C(/C=C/C3=CC=NC=C3)C(I)=C(C)C2=C(C4=CC(OCCOCCOCCOCCO5)=C5C=C4)C6=C(C)C(I)=C(/C=C/C7=CC=NC=C7)N16,CC#N,630.0
F[B-]1(F)[N+]2=C(C)C=C(C)C2=CC3=C(CCNC(C)=O)C4=C(C=CC(OC)=C4)N13,CS(C)=O,515.0
F[B-]1(F)[N+]2=C(C)C(CC)=C(C)C2=CC3=C(CCNC(C)=O)C4=C(C=CC(OC)=C4)N13,CS(C)=O,512.0
F[B-]1(F)[N+]2=C(C3=CC=C(OC)C=C3)C=CC2=CC4=C(CCNC(C)=O)C5=C(C=CC(OC)=C5)N14,CS(C)=O,569.0
F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(OC)C=C3)C=CC2=CC4=C(CCNC(C)=O)C5=C(C=CC(OC)=C5)N14,CS(C)=O,604.0
F[B-]1(F)[N+]2=C(C)C=C(C)C2=CC3=CC4=C(C=C(O)C=C4)N13,O,520.0
